doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf
lk_tourism_monthly_reports	2024-07-01-2024-07-01	2024-07-01	2024-07-01	Arrivals report July 2024	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2024	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouritsArrivalsReportjuly-Final-Update.pdf
lk_tourism_monthly_reports	2024-06-01-2024-06-01	2024-06-01	2024-06-01	Arrivals Report June 2024	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2024	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouritsArrivalsReportjune-Final-Update.pdf
lk_tourism_monthly_reports	2024-05-01-2024-05-01	2024-05-01	2024-05-01	Arrivals Report May 2024	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2024	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouritsArrivalsReportMay-Final-Updete.pdf
lk_tourism_monthly_reports	2024-04-01-2024-04-01	2024-04-01	2024-04-01	Arrivals Report April 2024	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2024	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouritsArrivalsReportApril-Final.pdf
lk_tourism_monthly_reports	2024-03-01-2024-03-01	2024-03-01	2024-03-01	Arrivals Report March 2024	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2024	en	https://www.sltda.gov.lk/storage/common_media/Monthly-Tourits-Arrivals-Report-March-Final.pdf
lk_tourism_monthly_reports	2024-02-01-2024-02-01	2024-02-01	2024-02-01	Arrivals Report February 2024	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2024	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouritsArrivalsReportFebruary2024.03.13Final.pdf
lk_tourism_monthly_reports	2024-01-01-2024-01-01	2024-01-01	2024-01-01	Arrivals Report January 2024	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2024	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouritsArrivalsReportJanuaryNewEdited2024.02.29.pdf
lk_tourism_monthly_reports	2023-12-01-2023-12-01	2023-12-01	2023-12-01	Arrivals Report December 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/Monthly_Tourist_Arrivals_Report_December.pdf
lk_tourism_monthly_reports	2023-11-01-2023-11-01	2023-11-01	2023-11-01	Arrivals Report November 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/Monthly_Tourist_Arrivals_Report_November.pdf
lk_tourism_monthly_reports	2023-10-01-2023-10-01	2023-10-01	2023-10-01	Arrivals Report October 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsReport-October.pdf
lk_tourism_monthly_reports	2023-09-01-2023-09-01	2023-09-01	2023-09-01	Arrivals Report September 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/Monthly-Tourist-Arrivals-Report-September-2023.10.09.pdf
lk_tourism_monthly_reports	2023-08-01-2023-08-01	2023-08-01	2023-08-01	Arrivals Report August 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/Monthly-Tourist-ArrivalsReport-August.pdf
lk_tourism_monthly_reports	2023-07-01-2023-07-01	2023-07-01	2023-07-01	Arrivals Report July 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/Monthly-Tourist-Arrivals-Report-July final-UpdatedReport.pdf
lk_tourism_monthly_reports	2023-06-01-2023-06-01	2023-06-01	2023-06-01	Arrivals Report June 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsReportJune.pdf
lk_tourism_monthly_reports	2023-05-01-2023-05-01	2023-05-01	2023-05-01	Arrivals Report May 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsReport-May.pdf
lk_tourism_monthly_reports	2023-04-01-2023-04-01	2023-04-01	2023-04-01	Arrivals Report April 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsReport_April_final2023.pdf
lk_tourism_monthly_reports	2023-03-01-2023-03-01	2023-03-01	2023-03-01	Arrivals Report March 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsReport_March20231972655518.pdf
lk_tourism_monthly_reports	2023-02-01-2023-02-01	2023-02-01	2023-02-01	Arrivals Report February 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsFebruary2023_compressed3855768644.pdf
lk_tourism_monthly_reports	2023-01-01-2023-01-01	2023-01-01	2023-01-01	Arrivals Report January 2023	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2023	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsReport-January-2023659224757.pdf
lk_tourism_monthly_reports	2022-12-01-2022-12-01	2022-12-01	2022-12-01	Arrivals Report December 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/MonthlyTouristArrivalsReportDec2022208998801.pdf
lk_tourism_monthly_reports	2022-11-01-2022-11-01	2022-11-01	2022-11-01	Arrivals Report November 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Tourist Arrivals Report - November 20222289592706.pdf
lk_tourism_monthly_reports	2022-10-01-2022-10-01	2022-10-01	2022-10-01	Arrivals Report October 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Monthly Tourist Arrivals Report final1-  October 2022669928471.pdf
lk_tourism_monthly_reports	2022-09-01-2022-09-01	2022-09-01	2022-09-01	Arrivals Report September 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Monthly Tourist Arrivals Report  -   Final  Sep2726111301.pdf
lk_tourism_monthly_reports	2022-08-01-2022-08-01	2022-08-01	2022-08-01	Arrivals Report August 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Monthly Tourist Arrivals Report  - August  2022 0609222343282243.pdf
lk_tourism_monthly_reports	2022-07-01-2022-07-01	2022-07-01	2022-07-01	Arrivals Report July 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Monthly Tourist Arrivals Report  - July 2022 6.8 f2405751945.pdf
lk_tourism_monthly_reports	2022-06-01-2022-06-01	2022-06-01	2022-06-01	Arrivals Report June 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Monthly Tourist Arrivals Report  - June 2022  Final (2) 1252427695848.pdf
lk_tourism_monthly_reports	2022-05-01-2022-05-01	2022-05-01	2022-05-01	Arrivals Report May 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/May 2022 report Monthly Tourist Arrivals Report3856935248.pdf
lk_tourism_monthly_reports	2022-04-01-2022-04-01	2022-04-01	2022-04-01	Arrivals Report April 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Arrivals Report April -2022   Final954692201.pdf
lk_tourism_monthly_reports	2022-03-01-2022-03-01	2022-03-01	2022-03-01	Arrivals Report March 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Arrivals Report March Ud4191168199.pdf
lk_tourism_monthly_reports	2022-02-01-2022-02-01	2022-02-01	2022-02-01	Arrivals Report February 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Arrivals Report February Ud79016569.pdf
lk_tourism_monthly_reports	2022-01-01-2022-01-01	2022-01-01	2022-01-01	Arrivals Report January 2022	https://www.sltda.gov.lk/en/monthly-tourist-arrivals-reports-2022	en	https://www.sltda.gov.lk/storage/common_media/Arrivals-Report-Jan-221463013409.pdf
lk_tourism_monthly_reports	2021-12-01-2021-12-01	2021-12-01	2021-12-01	Arrivals Report December 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://sltda.gov.lk/storage/common_media/Arrivals Report December 20212688408203.pdf
lk_tourism_monthly_reports	2021-11-01-2021-11-01	2021-11-01	2021-11-01	Arrivals Report November 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://sltda.gov.lk/storage/common_media/Arrivals Report November 2021  final 8.12.213789996027.pdf
lk_tourism_monthly_reports	2021-10-01-2021-10-01	2021-10-01	2021-10-01	Arrivals Report October 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://www.sltda.gov.lk/storage/common_media/Arrivals-Report-October-Final547469574.pdf
lk_tourism_monthly_reports	2021-09-01-2021-09-01	2021-09-01	2021-09-01	Arrivals Report September 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://www.sltda.gov.lk/storage/common_media/September-Arrivals-Report97490040.pdf
lk_tourism_monthly_reports	2021-08-01-2021-08-01	2021-08-01	2021-08-01	Arrivals Report August 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://www.sltda.gov.lk/storage/common_media/August-Arrivals-Report 20211705186316.pdf
lk_tourism_monthly_reports	2021-07-01-2021-07-01	2021-07-01	2021-07-01	Arrivals Report July 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://www.sltda.gov.lk/storage/common_media/ARRIVAL REPORT  JULY 2021 F3926563916.pdf
lk_tourism_monthly_reports	2021-06-01-2021-06-01	2021-06-01	2021-06-01	Arrivals Report June 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://www.sltda.gov.lk/storage/common_media/Arrivals Report june 2021-f4056205004.pdf
lk_tourism_monthly_reports	2021-05-01-2021-05-01	2021-05-01	2021-05-01	Arrivals Report May 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://sltda.gov.lk/storage/common_media/Arrivals_Report_May_2021-4186559171.pdf
lk_tourism_monthly_reports	2021-04-01-2021-04-01	2021-04-01	2021-04-01	Arrivals Report April 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://sltda.gov.lk/storage/common_media/Arrivals_Report_April_2021646318518.pdf
lk_tourism_monthly_reports	2021-03-01-2021-03-01	2021-03-01	2021-03-01	Arrivals Report March 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://sltda.gov.lk/storage/common_media/Arrivals Report March 2021 F3546293573.pdf
lk_tourism_monthly_reports	2021-02-01-2021-02-01	2021-02-01	2021-02-01	ARRIVALS REPORT FEBUARY 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://sltda.gov.lk/storage/common_media/Arrivals Report February 2021  final2202555663.pdf
lk_tourism_monthly_reports	2021-01-01-2021-01-01	2021-01-01	2021-01-01	Arrivals Report January 2021	https://sltda.gov.lk/en/monthly-tourist-arrivals-reports-2021	en	https://sltda.gov.lk/storage/common_media/Arrivals Report January 2021  final 43543704035.pdf
lk_tourism_monthly_reports	2020-12-01-2020-12-01	2020-12-01	2020-12-01	Arrivals Report December 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report December  - 20203418234776.pdf
lk_tourism_monthly_reports	2020-11-01-2020-11-01	2020-11-01	2020-11-01	Arrivals Report November 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report November  20203931485749.pdf
lk_tourism_monthly_reports	2020-10-01-2020-10-01	2020-10-01	2020-10-01	Arrivals Report October    2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report October    20202398098314.pdf
lk_tourism_monthly_reports	2020-09-01-2020-09-01	2020-09-01	2020-09-01	Arrivals Report September   2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report September   20202932904284.pdf
lk_tourism_monthly_reports	2020-08-01-2020-08-01	2020-08-01	2020-08-01	Tourist Arrivals Report  August  2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report August   20202288808793.pdf
lk_tourism_monthly_reports	2020-07-01-2020-07-01	2020-07-01	2020-07-01	Tourist Arrivals Report  July 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report  July  20202023940303.pdf
lk_tourism_monthly_reports	2020-06-01-2020-06-01	2020-06-01	2020-06-01	Tourist Arrivals Report June 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report June 20201589142786.pdf
lk_tourism_monthly_reports	2020-05-01-2020-05-01	2020-05-01	2020-05-01	Tourist Arrivals Report May 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report MAY 20202202054423.pdf
lk_tourism_monthly_reports	2020-04-01-2020-04-01	2020-04-01	2020-04-01	Tourist Arrivals Report April 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals Report April  2020 (final)4215921235.pdf
lk_tourism_monthly_reports	2020-03-01-2020-03-01	2020-03-01	2020-03-01	Tourist Arrivals Report March 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/Arrivals_Report_March_2020517418073.pdf
lk_tourism_monthly_reports	2020-02-01-2020-02-01	2020-02-01	2020-02-01	Tourist Arrivals Report February 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/sltda-tourist-arrivals-report-feb-2020777607580.pdf
lk_tourism_monthly_reports	2020-01-01-2020-01-01	2020-01-01	2020-01-01	Tourist Arrivals Report January 2020	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2020	en	https://sltda.gov.lk/storage/common_media/d1fa68e585a66a20a8876efe342f820b.pdf
lk_tourism_monthly_reports	2019-12-01-2019-12-01	2019-12-01	2019-12-01	Tourist Arrivals Report December 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/7e6b4e5e3c3b4533cf50350209f3666a.pdf
lk_tourism_monthly_reports	2019-11-01-2019-11-01	2019-11-01	2019-11-01	Tourist Arrivals Report November 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/9c3e3548741073b40df5eb2d90062242.pdf
lk_tourism_monthly_reports	2019-10-01-2019-10-01	2019-10-01	2019-10-01	Tourist Arrivals Report October 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/f1e70ea8b8adb152ee03ace00b4b46b4.pdf
lk_tourism_monthly_reports	2019-09-01-2019-09-01	2019-09-01	2019-09-01	Tourist Arrivals Report September 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/71df82d6ae4cb2f672be984696678a58.pdf
lk_tourism_monthly_reports	2019-08-01-2019-08-01	2019-08-01	2019-08-01	Tourist Arrivals Report August 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/09ba70bf98cfcdb8fea9d3119a8ad78b.pdf
lk_tourism_monthly_reports	2019-07-01-2019-07-01	2019-07-01	2019-07-01	Tourist Arrivals Report July 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/ff7d32b167ac448fe8b28e94d909c834.pdf
lk_tourism_monthly_reports	2019-06-01-2019-06-01	2019-06-01	2019-06-01	Tourist Arrivals Report June 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/09bd4d7a23eaefb7ccf05151a460422c.pdf
lk_tourism_monthly_reports	2019-05-01-2019-05-01	2019-05-01	2019-05-01	Tourist Arrivals Report May 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/d31e322f65d8deceaf7590af89042047.pdf
lk_tourism_monthly_reports	2019-04-01-2019-04-01	2019-04-01	2019-04-01	Tourist Arrivals Report April 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/c88455d400c87471fa5e4fea61efa6af.pdf
lk_tourism_monthly_reports	2019-03-01-2019-03-01	2019-03-01	2019-03-01	Tourist Arrivals Report March 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/b89c7939163fb45d1391c29cb9464f3e.pdf
lk_tourism_monthly_reports	2019-02-01-2019-02-01	2019-02-01	2019-02-01	Tourist Arrivals Report February 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/e6ec0ffd9422d0345192a0ea88f6a4fa.pdf
lk_tourism_monthly_reports	2019-01-01-2019-01-01	2019-01-01	2019-01-01	Tourist Arrivals Report January 2019	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2019	en	https://sltda.gov.lk/storage/common_media/7b427f01d9b7aaf474ff8aa737806e9c.pdf
lk_tourism_monthly_reports	2018-12-01-2018-12-01	2018-12-01	2018-12-01	Monthly Tourist Arrivals Report December 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/a21dc9a7f16a3d9a9a80f0ef593234b7.pdf
lk_tourism_monthly_reports	2018-11-01-2018-11-01	2018-11-01	2018-11-01	Monthly Tourist Arrivals Report November 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/cc6df2f13742326db6d945eca64f3486.pdf
lk_tourism_monthly_reports	2018-10-01-2018-10-01	2018-10-01	2018-10-01	Monthly Tourist Arrivals Report October 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/0177ad3096643df3967b148646ad6f41.pdf
lk_tourism_monthly_reports	2018-09-01-2018-09-01	2018-09-01	2018-09-01	Monthly Tourist Arrivals Report September 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/a6dfa259bd0a3db25cf4e13c62636f3a.pdf
lk_tourism_monthly_reports	2018-08-01-2018-08-01	2018-08-01	2018-08-01	Monthly Tourist Arrivals Report August 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/9b0438cc145f89a634dec74aa6c99008.pdf
lk_tourism_monthly_reports	2018-07-01-2018-07-01	2018-07-01	2018-07-01	Monthly Tourist Arrivals Report July 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/d603979160a258348650f1fda3ec68a1.pdf
lk_tourism_monthly_reports	2018-06-01-2018-06-01	2018-06-01	2018-06-01	Monthly Tourist Arrivals Report June 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/db2281f8269c2e84283faaa05e8c5d86.pdf
lk_tourism_monthly_reports	2018-05-01-2018-05-01	2018-05-01	2018-05-01	Monthly Tourist Arrivals Report May 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/2fccb4004a2b0383b86e0563ed53f585.pdf
lk_tourism_monthly_reports	2018-04-01-2018-04-01	2018-04-01	2018-04-01	Monthly Tourist Arrivals Report April 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/335bbcddf591350810cad664a12a8464.pdf
lk_tourism_monthly_reports	2018-03-01-2018-03-01	2018-03-01	2018-03-01	Monthly Tourist Arrivals Report March 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/3ca2b988c0f6dde863486bd50f0a3f80.pdf
lk_tourism_monthly_reports	2018-02-01-2018-02-01	2018-02-01	2018-02-01	Monthly Tourist Arrivals Report February 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/d107e0bd7b886cb355cf839ccbac5fc8.pdf
lk_tourism_monthly_reports	2018-01-01-2018-01-01	2018-01-01	2018-01-01	Monthly Tourist Arrivals Report January 2018	https://sltda.gov.lk/monthly-tourist-arrivals-reports-2018	en	https://sltda.gov.lk/storage/common_media/5c56969b76e48e946c1069c2990a7fd4.pdf
lk_tourism_monthly_reports	2017-12-01-2017-12-01	2017-12-01	2017-12-01	Monthly Statistical Bulletin for December 2017	https://sltda.gov.lk/monthly-statistical-bulletins-2017	en	https://sltda.gov.lk/storage/common_media/2bcddba927ea753a7200516f141aef36.pdf
lk_tourism_monthly_reports	2017-11-01-2017-11-01	2017-11-01	2017-11-01	Monthly Statistical Bulletin for November 2017	https://sltda.gov.lk/monthly-statistical-bulletins-2017	en	https://sltda.gov.lk/storage/common_media/03311784ea62c8b96772eb4c500745b4.pdf
lk_tourism_monthly_reports	2017-10-01-2017-10-01	2017-10-01	2017-10-01	Monthly Statistical Bulletin for October 2017	https://sltda.gov.lk/monthly-statistical-bulletins-2017	en	https://sltda.gov.lk/storage/common_media/785e5e2e27a0b4aac10f7085b347f147.pdf
lk_tourism_monthly_reports	2017-09-01-2017-09-01	2017-09-01	2017-09-01	Monthly Statistical Bulletin for September 2017	https://sltda.gov.lk/monthly-statistical-bulletins-2017	en	https://sltda.gov.lk/storage/common_media/8a160a0c0921445ff59e65c3e23ffea3.pdf
lk_tourism_monthly_reports	2017-08-01-2017-08-01	2017-08-01	2017-08-01	Monthly Statistical Bulletin for August 2017	https://sltda.gov.lk/monthly-statistical-bulletins-2017	en	https://sltda.gov.lk/storage/common_media/34456816b22e12753767dd7293c67156.pdf
lk_tourism_monthly_reports	2017-07-01-2017-07-01	2017-07-01	2017-07-01	Monthly Statistical Bulletin for July 2017	https://sltda.gov.lk/monthly-statistical-bulletins-2017	en	https://sltda.gov.lk/storage/common_media/Page1July172775782817.pdf
